2019/5/12,J2,kyoto,2,1,okayama,1
2019/5/12,J2,kashiwa,1,0,tokushima,1
2019/5/12,J2,tochigi,1,0,kofu,1
2019/5/12,J2,gifu,2,3,kanazawa,0
2019/5/12,J2,ehime,0,3,kagoshima,0
2019/5/18,J2,omiya,0,0,tochigi,0.5
2019/5/18,J2,niigata,2,3,ehime,0
2019/5/18,J2,fukuoka,0,3,kofu,0
2019/5/18,J2,kagoshima,1,2,yokohamafc,0
2019/5/19,J2,mito,0,0,kashiwa,0.5
2019/5/19,J2,kanazawa,0,1,nagasaki,0
2019/5/19,J2,yamaguchi,2,3,tokyov,0
2019/5/19,J2,tokushima,1,1,yamagata,0.5
2019/5/19,J2,chiba,5,1,gifu,1
2019/5/19,J2,machida,2,2,kyoto,0.5
2019/5/19,J2,okayama,1,0,ryukyu,1
2019/5/25,J2,kyoto,2,0,yamaguchi,1
2019/5/25,J2,nagasaki,1,0,tokushima,1
2019/5/25,J2,tokyov,1,1,chiba,0.5
2019/5/25,J2,kofu,2,1,yokohamafc,1
2019/5/25,J2,ehime,0,1,mito,0
2019/5/25,J2,ryukyu,2,1,niigata,1
2019/5/26,J2,kagoshima,0,1,fukuoka,0
2019/5/26,J2,yamagata,0,0,kanazawa,0.5
2019/5/26,J2,tochigi,1,1,okayama,0.5
2019/5/26,J2,kashiwa,1,1,omiya,0.5
2019/5/26,J2,gifu,1,2,machida,0
2019/6/1,J2,niigata,0,2,kofu,0
2019/6/1,J2,kashiwa,1,0,gifu,1
2019/6/1,J2,mito,0,1,yamaguchi,0
2019/6/1,J2,okayama,1,0,ehime,1
2019/6/2,J2,fukuoka,1,1,omiya,0.5
2019/6/2,J2,yamagata,1,0,kagoshima,1
2019/6/2,J2,tokyov,1,4,kyoto,0
2019/6/2,J2,yokohamafc,2,1,ryukyu,1
2019/6/2,J2,kanazawa,0,0,tokushima,0.5
2019/6/2,J2,chiba,1,4,nagasaki,0
2019/6/2,J2,machida,2,2,tochigi,0.5
2019/6/8,J2,kofu,2,2,yamagata,0.5
2019/6/8,J2,nagasaki,2,3,okayama,0
2019/6/8,J2,gifu,1,3,niigata,0
2019/6/8,J2,omiya,3,1,kyoto,1
2019/6/8,J2,tokushima,1,0,machida,1
2019/6/8,J2,yamaguchi,1,1,yokohamafc,0.5
2019/6/8,J2,ryukyu,1,1,kanazawa,0.5
2019/6/9,J2,kagoshima,3,1,tokyov,1
2019/6/9,J2,mito,4,2,fukuoka,1
2019/6/9,J2,tochigi,0,0,chiba,0.5
2019/6/9,J2,ehime,3,1,kashiwa,1
2019/6/15,J2,omiya,2,1,gifu,1
2019/6/15,J2,chiba,2,1,kagoshima,1
2019/6/15,J2,yokohamafc,1,2,tokushima,0
2019/6/15,J2,kofu,0,2,tokyov,0
2019/6/15,J2,kanazawa,0,0,ehime,0.5
2019/6/15,J2,yamagata,1,0,mito,1
2019/6/15,J2,niigata,2,0,tochigi,1
2019/6/15,J2,kyoto,2,2,ryukyu,0.5
2019/6/15,J2,okayama,1,1,yamaguchi,0.5
2019/6/16,J2,machida,2,2,nagasaki,0.5
2019/6/16,J2,fukuoka,1,1,kashiwa,0.5
2019/6/22,J2,mito,1,1,yokohamafc,0.5
2019/6/22,J2,kanazawa,2,1,niigata,1
2019/6/22,J2,tokushima,2,1,fukuoka,1
2019/6/22,J2,nagasaki,1,2,yamagata,0
2019/6/22,J2,ryukyu,2,5,kofu,0
2019/6/22,J2,kashiwa,2,0,chiba,1
2019/6/22,J2,tokyov,0,0,omiya,0.5
2019/6/22,J2,yamaguchi,4,0,gifu,1
2019/6/22,J2,ehime,0,2,kyoto,0
2019/6/22,J2,kagoshima,2,0,tochigi,1
2019/6/23,J2,machida,1,1,okayama,0.5
2019/6/29,J2,tochigi,1,2,ehime,0
2019/6/29,J2,omiya,0,0,kanazawa,0.5
2019/6/29,J2,chiba,1,2,machida,0
2019/6/29,J2,yokohamafc,5,1,okayama,1
2019/6/29,J2,kofu,0,1,tokushima,0
2019/6/29,J2,nagasaki,3,2,ryukyu,1
2019/6/29,J2,yamagata,0,1,kashiwa,0
2019/6/29,J2,kyoto,2,2,mito,0.5
2019/6/29,J2,kagoshima,1,3,niigata,0
2019/6/30,J2,gifu,1,2,tokyov,0
2019/6/30,J2,fukuoka,2,4,yamaguchi,0
2019/7/6,J2,tokyov,2,3,yokohamafc,0
2019/7/6,J2,niigata,2,1,omiya,1
2019/7/6,J2,fukuoka,1,3,gifu,0
2019/7/6,J2,ryukyu,3,0,tochigi,1
2019/7/7,J2,kyoto,1,0,nagasaki,1
2019/7/7,J2,tokushima,1,1,chiba,0.5
2019/7/7,J2,kashiwa,4,2,kofu,1
2019/7/7,J2,kanazawa,2,2,mito,0.5
2019/7/7,J2,okayama,2,1,kagoshima,1
2019/7/7,J2,yamaguchi,3,0,machida,1
2019/7/7,J2,ehime,0,0,yamagata,0.5
2019/7/13,J2,mito,2,1,nagasaki,1
2019/7/13,J2,tochigi,2,1,yamaguchi,1
2019/7/13,J2,kofu,1,0,ehime,1
2019/7/13,J2,yamagata,0,1,kyoto,0
2019/7/13,J2,omiya,6,0,kagoshima,1
2019/7/13,J2,niigata,0,2,yokohamafc,0
2019/7/13,J2,tokushima,1,2,kashiwa,0
2019/7/13,J2,ryukyu,0,2,okayama,0
2019/7/14,J2,machida,0,2,fukuoka,0
2019/7/14,J2,gifu,2,2,chiba,0.5
2019/7/14,J2,kanazawa,1,1,tokyov,0.5
2019/7/20,J2,chiba,3,0,fukuoka,1
2019/7/20,J2,yokohamafc,2,1,tochigi,1
2019/7/20,J2,nagasaki,1,0,kofu,1
2019/7/20,J2,kashiwa,1,0,kanazawa,1
2019/7/20,J2,tokyov,3,2,ehime,1
2019/7/20,J2,kyoto,3,2,omiya,1
2019/7/20,J2,yamaguchi,2,2,niigata,0.5
2019/7/21,J2,mito,3,1,ryukyu,1
2019/7/21,J2,machida,0,3,tokushima,0
2019/7/21,J2,okayama,1,0,yamagata,1
2019/7/27,J2,tochigi,1,2,kashiwa,0
2019/7/27,J2,chiba,1,3,yokohamafc,0
2019/7/27,J2,kofu,1,2,okayama,0
2019/7/27,J2,yamagata,3,1,tokushima,1
2019/7/27,J2,omiya,1,0,yamaguchi,1
2019/7/27,J2,tokyov,1,0,machida,1
2019/7/27,J2,niigata,4,0,ryukyu,1
2019/7/27,J2,kyoto,2,1,gifu,1
2019/7/27,J2,ehime,0,2,kanazawa,0
2019/7/27,J2,fukuoka,1,1,mito,0.5
2019/7/27,J2,kagoshima,1,2,nagasaki,0
2019/7/31,J2,mito,1,1,kofu,0.5
2019/7/31,J2,tochigi,0,0,tokyov,0.5
2019/7/31,J2,machida,3,3,niigata,0.5
2019/7/31,J2,kanazawa,1,1,kyoto,0.5
2019/7/31,J2,gifu,0,0,omiya,0.5
2019/7/31,J2,okayama,0,4,kashiwa,0
2019/7/31,J2,tokushima,5,2,kagoshima,1
2019/7/31,J2,nagasaki,1,4,ehime,0
2019/7/31,J2,ryukyu,0,2,chiba,0
2019/7/31,J2,yamagata,1,2,fukuoka,0
2019/7/31,J2,yokohamafc,4,1,yamaguchi,1
2019/8/4,J2,kofu,3,0,machida,1
2019/8/4,J2,niigata,4,0,tokushima,1
2019/8/4,J2,kanazawa,1,1,tochigi,0.5
2019/8/4,J2,kyoto,4,0,tokyov,1
2019/8/4,J2,fukuoka,0,2,yokohamafc,0
2019/8/4,J2,nagasaki,1,3,gifu,0
2019/8/4,J2,omiya,3,2,yamagata,1
2019/8/4,J2,kashiwa,5,1,ryukyu,1
2019/8/4,J2,yamaguchi,1,0,mito,1
2019/8/4,J2,ehime,2,0,okayama,1
2019/8/4,J2,kagoshima,2,1,chiba,1
2019/8/10,J2,chiba,2,3,ehime,0
2019/8/10,J2,yokohamafc,0,0,mito,0.5
2019/8/10,J2,kashiwa,4,1,yamaguchi,1
2019/8/10,J2,machida,2,3,kanazawa,0
2019/8/10,J2,kyoto,2,2,tochigi,0.5
2019/8/10,J2,okayama,0,1,omiya,0
2019/8/10,J2,tokushima,0,2,kofu,0
2019/8/10,J2,ryukyu,3,2,nagasaki,1
2019/8/11,J2,gifu,0,2,fukuoka,0
2019/8/11,J2,yamagata,2,0,niigata,1
2019/8/11,J2,tokyov,3,3,kagoshima,0.5
2019/8/17,J2,mito,3,0,kyoto,1
2019/8/17,J2,tochigi,0,0,machida,0.5
2019/8/17,J2,kofu,0,1,yamaguchi,0
2019/8/17,J2,kanazawa,2,1,gifu,1
2019/8/17,J2,nagasaki,1,2,kashiwa,0
2019/8/17,J2,niigata,0,3,okayama,0
2019/8/17,J2,fukuoka,0,1,tokushima,0
2019/8/17,J2,kagoshima,4,2,ehime,1
2019/8/17,J2,ryukyu,1,3,yokohamafc,0
2019/8/18,J2,omiya,2,1,chiba,1
2019/8/18,J2,tokyov,0,0,yamagata,0.5
2019/8/24,J2,mito,1,2,tokyov,0
2019/8/24,J2,chiba,0,3,kofu,0
2019/8/24,J2,yokohamafc,5,1,kagoshima,1
2019/8/24,J2,yamagata,2,0,tochigi,1
2019/8/24,J2,niigata,2,3,kanazawa,0
2019/8/24,J2,kyoto,1,1,fukuoka,0.5
2019/8/24,J2,yamaguchi,0,4,nagasaki,0
2019/8/24,J2,tokushima,6,1,ryukyu,1
2019/8/25,J2,gifu,0,4,kashiwa,0
2019/8/25,J2,okayama,0,3,machida,0
2019/8/25,J2,ehime,5,1,omiya,1
2019/8/31,J2,kofu,1,0,omiya,1
2019/8/31,J2,nagasaki,2,1,tokyov,1
2019/8/31,J2,yamagata,0,0,yokohamafc,0.5
2019/8/31,J2,kashiwa,1,1,niigata,0.5
2019/8/31,J2,kanazawa,1,2,kagoshima,0
2019/8/31,J2,tokushima,2,1,kyoto,1
2019/8/31,J2,fukuoka,3,0,ehime,1
2019/8/31,J2,ryukyu,1,2,gifu,0
2019/9/1,J2,tochigi,0,3,mito,0
2019/9/1,J2,machida,1,1,chiba,0.5
2019/9/1,J2,yamaguchi,1,2,okayama,0
2019/9/7,J2,yokohamafc,3,2,kofu,1
2019/9/7,J2,omiya,1,1,machida,0.5
2019/9/7,J2,niigata,2,1,chiba,1
2019/9/7,J2,gifu,0,0,tochigi,0.5
2019/9/7,J2,ryukyu,2,1,kagoshima,1
2019/9/7,J2,nagasaki,1,0,fukuoka,1
2019/9/7,J2,kashiwa,3,4,yamagata,0
2019/9/8,J2,tokyov,4,0,yamaguchi,1
2019/9/8,J2,mito,3,1,kanazawa,1
2019/9/8,J2,okayama,3,0,kyoto,1
2019/9/8,J2,ehime,0,1,tokushima,0
2019/9/14,J2,chiba,2,1,mito,1
2019/9/14,J2,kofu,1,1,kashiwa,0.5
2019/9/14,J2,kanazawa,2,2,ryukyu,0.5
2019/9/14,J2,tochigi,0,1,fukuoka,0
2019/9/14,J2,niigata,1,1,tokyov,0.5
2019/9/14,J2,kyoto,2,0,machida,1
2019/9/14,J2,okayama,2,0,gifu,1
2019/9/14,J2,yamaguchi,2,1,ehime,1
2019/9/14,J2,tokushima,1,1,nagasaki,0.5
2019/9/15,J2,yokohamafc,0,0,omiya,0.5
2019/9/15,J2,kagoshima,0,3,yamagata,0
2019/9/21,J2,fukuoka,1,1,okayama,0.5
2019/9/21,J2,kofu,1,1,niigata,0.5
2019/9/21,J2,nagasaki,1,0,kyoto,1
2019/9/21,J2,kanazawa,1,0,yamaguchi,1
2019/9/22,J2,mito,1,0,gifu,1
2019/9/22,J2,chiba,1,1,tokushima,0.5
2019/9/22,J2,kashiwa,2,1,ehime,1
2019/9/22,J2,machida,0,0,yokohamafc,0.5
2019/9/22,J2,tochigi,3,1,kagoshima,1
2019/9/22,J2,omiya,2,0,tokyov,1
2019/9/23,J2,ryukyu,3,3,yamagata,0.5
2019/9/28,J2,niigata,3,0,mito,1
2019/9/28,J2,kashiwa,3,0,tokyov,1
2019/9/28,J2,omiya,3,0,nagasaki,1
2019/9/28,J2,yamaguchi,2,0,fukuoka,1
2019/9/28,J2,tokushima,2,0,kanazawa,1
2019/9/28,J2,ehime,3,2,tochigi,1
2019/9/28,J2,kagoshima,0,1,kyoto,0
2019/9/29,J2,yamagata,0,1,kofu,0
2019/9/29,J2,machida,0,0,ryukyu,0.5
2019/9/29,J2,gifu,1,1,yokohamafc,0.5
2019/9/29,J2,okayama,0,0,chiba,0.5
2019/10/5,J2,tokyov,1,2,okayama,0
2019/10/5,J2,niigata,6,0,kagoshima,1
2019/10/5,J2,fukuoka,0,1,ryukyu,0
2019/10/5,J2,nagasaki,3,2,machida,1
2019/10/6,J2,mito,2,3,omiya,0
2019/10/6,J2,tochigi,1,1,tokushima,0.5
2019/10/6,J2,yokohamafc,1,0,kashiwa,1
2019/10/6,J2,kanazawa,2,3,kofu,0
2019/10/6,J2,kyoto,2,2,ehime,0.5
2019/10/6,J2,chiba,1,4,yamagata,0
2019/10/6,J2,gifu,1,1,yamaguchi,0.5
2019/10/12,J2,yamaguchi,1,0,kyoto,1
2019/10/12,J2,nagasaki,0,2,chiba,0
2019/10/12,J2,ryukyu,1,5,tokyov,0
2019/10/13,J2,tokushima,2,1,okayama,1
2019/10/13,J2,ehime,0,1,niigata,0
2019/10/13,J2,kofu,1,1,tochigi,0.5
2019/10/13,J2,machida,0,0,kagoshima,0.5
2019/10/14,J2,kashiwa,2,3,mito,0
2019/10/14,J2,yamagata,2,0,gifu,1
2019/10/15,J2,yokohamafc,3,2,kanazawa,1
2019/10/19,J2,kyoto,3,0,yokohamafc,1
2019/10/19,J2,fukuoka,2,1,niigata,1
2019/10/19,J2,tokyov,2,1,kofu,1
2019/10/19,J2,omiya,2,3,tokushima,0
2019/10/20,J2,kagoshima,0,0,yamaguchi,0.5
2019/10/20,J2,mito,1,1,machida,0.5
2019/10/20,J2,tochigi,0,2,ryukyu,0
2019/10/20,J2,kanazawa,1,0,yamagata,1
2019/10/20,J2,gifu,2,0,ehime,1
2019/10/20,J2,chiba,0,3,kashiwa,0
2019/10/20,J2,okayama,2,1,nagasaki,1
2019/10/27,J2,yamagata,3,0,ehime,1
2019/10/27,J2,ryukyu,2,3,omiya,0
2019/10/27,J2,yokohamafc,2,1,tokyov,1
2019/10/27,J2,kofu,1,1,kagoshima,0.5
2019/10/27,J2,niigata,3,1,kyoto,1
2019/10/27,J2,tokushima,2,1,mito,1
2019/10/27,J2,nagasaki,2,4,kanazawa,0
2019/10/27,J2,kashiwa,4,0,fukuoka,1
2019/10/27,J2,machida,0,0,gifu,0.5
2019/10/27,J2,yamaguchi,3,2,chiba,1
2019/10/27,J2,okayama,1,0,tochigi,1
2019/10/30,J2,kagoshima,1,0,gifu,1
2019/11/2,J2,fukuoka,2,0,tokyov,1
2019/11/2,J2,omiya,2,1,kashiwa,1
2019/11/2,J2,gifu,0,7,tokushima,0
2019/11/2,J2,mito,3,1,yamagata,1
2019/11/2,J2,kagoshima,0,0,okayama,0.5
2019/11/3,J2,tochigi,2,1,niigata,1
2019/11/3,J2,chiba,2,1,kanazawa,1
2019/11/3,J2,yokohamafc,2,0,nagasaki,1
2019/11/3,J2,ehime,2,0,machida,1
2019/11/3,J2,yamaguchi,1,2,ryukyu,0
2019/11/4,J2,kyoto,0,1,kofu,0
2019/11/6,J2,omiya,3,0,fukuoka,1
2019/11/9,J2,niigata,2,0,gifu,1
2019/11/9,J2,kashiwa,3,0,kagoshima,1
2019/11/10,J2,yamagata,1,3,nagasaki,0
2019/11/10,J2,mito,2,0,ehime,1
2019/11/10,J2,tochigi,0,0,omiya,0.5
2019/11/10,J2,machida,1,0,yamaguchi,1
2019/11/10,J2,kofu,2,0,fukuoka,1
2019/11/10,J2,kanazawa,1,1,okayama,0.5
2019/11/10,J2,tokushima,0,1,yokohamafc,0
2019/11/10,J2,chiba,0,0,tokyov,0.5
2019/11/10,J2,ryukyu,0,3,kyoto,0
2019/11/16,J2,yamaguchi,2,3,yamagata,0
2019/11/16,J2,fukuoka,0,2,kanazawa,0
2019/11/16,J2,omiya,1,1,niigata,0.5
2019/11/16,J2,machida,0,3,kashiwa,0
2019/11/16,J2,gifu,1,3,kofu,0
2019/11/16,J2,kyoto,1,0,chiba,1
2019/11/16,J2,okayama,0,1,yokohamafc,0
2019/11/16,J2,ehime,1,2,ryukyu,0
2019/11/16,J2,nagasaki,0,1,tochigi,0
2019/11/16,J2,tokyov,1,2,tokushima,0
2019/11/16,J2,kagoshima,1,0,mito,1
2019/11/24,J2,yamagata,1,2,machida,0
2019/11/24,J2,mito,1,0,okayama,1
2019/11/24,J2,chiba,0,1,tochigi,0
2019/11/24,J2,kashiwa,13,1,kyoto,1
2019/11/24,J2,tokyov,5,1,gifu,1
2019/11/24,J2,yokohamafc,2,0,ehime,1
2019/11/24,J2,kofu,2,0,ryukyu,1
2019/11/24,J2,niigata,2,1,nagasaki,1
2019/11/24,J2,kanazawa,1,1,omiya,0.5
2019/11/24,J2,tokushima,3,0,yamaguchi,1
2019/11/24,J2,fukuoka,2,1,kagoshima,1
